,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,openCloseDelta,target
117,117,AUDUSD,H1,2021-07-09 00:00:00,2021-07-09T00:00:00,628,0.74234,0.7431,0.74216,0.74249,0.74234,0.7431,0.74216,0.74249,0.74234,0.7431,0.74216,0.74249,0.00014999999999998348,0.74322
118,118,AUDUSD,H1,2021-07-09 01:00:00,2021-07-09T01:00:00,835,0.74249,0.74329,0.74249,0.74287,0.74249,0.74329,0.74249,0.74287,0.74249,0.74329,0.74249,0.74287,0.00038000000000004697,0.7423
119,119,AUDUSD,H1,2021-07-09 02:00:00,2021-07-09T02:00:00,1784,0.74287,0.74369,0.74259,0.74322,0.74287,0.74369,0.74259,0.74322,0.74287,0.74369,0.74259,0.74322,0.00034999999999996145,0.74115
120,120,AUDUSD,H1,2021-07-09 03:00:00,2021-07-09T03:00:00,4359,0.74322,0.74386,0.74221,0.7423,0.74322,0.74386,0.74221,0.7423,0.74322,0.74386,0.74221,0.7423,-0.0009200000000000319,0.74165
121,121,AUDUSD,H1,2021-07-09 04:00:00,2021-07-09T04:00:00,5496,0.7423,0.74241,0.7409,0.74115,0.7423,0.74241,0.7409,0.74115,0.7423,0.74241,0.7409,0.74115,-0.0011499999999999844,0.74227
122,122,AUDUSD,H1,2021-07-09 05:00:00,2021-07-09T05:00:00,3878,0.74115,0.7419,0.741,0.74165,0.74115,0.7419,0.741,0.74165,0.74115,0.7419,0.741,0.74165,0.000500000000000056,0.74196
123,123,AUDUSD,H1,2021-07-09 06:00:00,2021-07-09T06:00:00,3520,0.74165,0.7423,0.74148,0.74227,0.74165,0.7423,0.74148,0.74227,0.74165,0.7423,0.74148,0.74227,0.0006199999999999539,0.74279
124,124,AUDUSD,H1,2021-07-09 07:00:00,2021-07-09T07:00:00,2657,0.74227,0.74235,0.7415,0.74196,0.74227,0.74235,0.7415,0.74196,0.74227,0.74235,0.7415,0.74196,-0.00031000000000003247,0.74192
125,125,AUDUSD,H1,2021-07-09 08:00:00,2021-07-09T08:00:00,4229,0.74196,0.74298,0.74196,0.74279,0.74196,0.74298,0.74196,0.74279,0.74196,0.74298,0.74196,0.74279,0.0008299999999999974,0.74391
126,126,AUDUSD,H1,2021-07-09 09:00:00,2021-07-09T09:00:00,4014,0.74279,0.74289,0.74168,0.74192,0.74279,0.74289,0.74168,0.74192,0.74279,0.74289,0.74168,0.74192,-0.0008699999999999264,0.74383
127,127,AUDUSD,H1,2021-07-09 10:00:00,2021-07-09T10:00:00,7858,0.74193,0.74436,0.74175,0.74391,0.74193,0.74436,0.74175,0.74391,0.74193,0.74436,0.74175,0.74391,0.0019799999999999818,0.74587
128,128,AUDUSD,H1,2021-07-09 11:00:00,2021-07-09T11:00:00,6835,0.74392,0.74481,0.74365,0.74383,0.74392,0.74481,0.74365,0.74383,0.74392,0.74481,0.74365,0.74383,-9.00000000000345e-05,0.7458
129,129,AUDUSD,H1,2021-07-09 12:00:00,2021-07-09T12:00:00,7627,0.74383,0.74591,0.74362,0.74587,0.74383,0.74591,0.74362,0.74587,0.74383,0.74591,0.74362,0.74587,0.0020400000000000418,0.74652
130,130,AUDUSD,H1,2021-07-09 13:00:00,2021-07-09T13:00:00,4281,0.74587,0.74635,0.74562,0.7458,0.74587,0.74635,0.74562,0.7458,0.74587,0.74635,0.74562,0.7458,-7.00000000000145e-05,0.74747
131,131,AUDUSD,H1,2021-07-09 14:00:00,2021-07-09T14:00:00,4585,0.74581,0.74713,0.74578,0.74652,0.74581,0.74713,0.74578,0.74652,0.74581,0.74713,0.74578,0.74652,0.0007099999999999884,0.74719
132,132,AUDUSD,H1,2021-07-09 15:00:00,2021-07-09T15:00:00,5053,0.74652,0.74775,0.74651,0.74747,0.74652,0.74775,0.74651,0.74747,0.74652,0.74775,0.74651,0.74747,0.0009500000000000064,0.74807
133,133,AUDUSD,H1,2021-07-09 16:00:00,2021-07-09T16:00:00,6140,0.74748,0.74757,0.74655,0.74719,0.74748,0.74757,0.74655,0.74719,0.74748,0.74757,0.74655,0.74719,-0.00029000000000001247,0.74779
134,134,AUDUSD,H1,2021-07-09 17:00:00,2021-07-09T17:00:00,7489,0.74719,0.74874,0.74718,0.74807,0.74719,0.74874,0.74718,0.74807,0.74719,0.74874,0.74718,0.74807,0.0008799999999999919,0.74836
135,135,AUDUSD,H1,2021-07-09 18:00:00,2021-07-09T18:00:00,4445,0.74807,0.74852,0.74751,0.74779,0.74807,0.74852,0.74751,0.74779,0.74807,0.74852,0.74751,0.74779,-0.000280000000000058,0.74852
136,136,AUDUSD,H1,2021-07-09 19:00:00,2021-07-09T19:00:00,2007,0.74779,0.74838,0.74779,0.74836,0.74779,0.74838,0.74779,0.74836,0.74779,0.74838,0.74779,0.74836,0.0005700000000000705,0.749
137,137,AUDUSD,H1,2021-07-09 20:00:00,2021-07-09T20:00:00,1485,0.74836,0.74861,0.74828,0.74852,0.74836,0.74861,0.74828,0.74852,0.74836,0.74861,0.74828,0.74852,0.00015999999999993797,0.74923
138,138,AUDUSD,H1,2021-07-09 21:00:00,2021-07-09T21:00:00,1381,0.74851,0.74908,0.74845,0.749,0.74851,0.74908,0.74845,0.749,0.74851,0.74908,0.74845,0.749,0.0004899999999999904,0.74903
139,139,AUDUSD,H1,2021-07-09 22:00:00,2021-07-09T22:00:00,1914,0.749,0.74924,0.74885,0.74923,0.749,0.74924,0.74885,0.74923,0.749,0.74924,0.74885,0.74923,0.00022999999999995246,0.7484
140,140,AUDUSD,H1,2021-07-09 23:00:00,2021-07-09T23:00:00,1471,0.74923,0.74935,0.74843,0.74903,0.74923,0.74935,0.74843,0.74903,0.74923,0.74935,0.74843,0.74903,-0.00019999999999997797,0.74884
141,141,AUDUSD,H1,2021-07-12 00:00:00,2021-07-12T00:00:00,188,0.74781,0.74895,0.74726,0.7484,0.74781,0.74895,0.74726,0.7484,0.74781,0.74895,0.74726,0.7484,0.0005899999999999794,0.74891
142,142,AUDUSD,H1,2021-07-12 01:00:00,2021-07-12T01:00:00,1610,0.7484,0.74924,0.74839,0.74884,0.7484,0.74924,0.74839,0.74884,0.7484,0.74924,0.74839,0.74884,0.00043999999999999595,0.74788
143,143,AUDUSD,H1,2021-07-12 02:00:00,2021-07-12T02:00:00,1022,0.74884,0.74908,0.74851,0.74891,0.74884,0.74908,0.74851,0.74891,0.74884,0.74908,0.74851,0.74891,7.00000000000145e-05,0.74714
144,144,AUDUSD,H1,2021-07-12 03:00:00,2021-07-12T03:00:00,3108,0.74891,0.74897,0.74755,0.74788,0.74891,0.74897,0.74755,0.74788,0.74891,0.74897,0.74755,0.74788,-0.0010299999999999754,0.74764
145,145,AUDUSD,H1,2021-07-12 04:00:00,2021-07-12T04:00:00,2532,0.74806,0.74849,0.74694,0.74714,0.74806,0.74849,0.74694,0.74714,0.74806,0.74849,0.74694,0.74714,-0.0009199999999999209,0.74707
146,146,AUDUSD,H1,2021-07-12 05:00:00,2021-07-12T05:00:00,3252,0.74713,0.74803,0.74713,0.74764,0.74713,0.74803,0.74713,0.74764,0.74713,0.74803,0.74713,0.74764,0.0005100000000000104,0.74745
147,147,AUDUSD,H1,2021-07-12 06:00:00,2021-07-12T06:00:00,2483,0.74764,0.74796,0.74682,0.74707,0.74764,0.74796,0.74682,0.74707,0.74764,0.74796,0.74682,0.74707,-0.0005699999999999594,0.74736
148,148,AUDUSD,H1,2021-07-12 07:00:00,2021-07-12T07:00:00,1521,0.74707,0.7475,0.74677,0.74745,0.74707,0.7475,0.74677,0.74745,0.74707,0.7475,0.74677,0.74745,0.00037999999999993594,0.7467
149,149,AUDUSD,H1,2021-07-12 08:00:00,2021-07-12T08:00:00,1790,0.74745,0.74764,0.74686,0.74736,0.74745,0.74764,0.74686,0.74736,0.74745,0.74764,0.74686,0.74736,-8.999999999992347e-05,0.74687
150,150,AUDUSD,H1,2021-07-12 09:00:00,2021-07-12T09:00:00,2099,0.74729,0.74756,0.74644,0.7467,0.74729,0.74756,0.74644,0.7467,0.74729,0.74756,0.74644,0.7467,-0.0005899999999999794,0.74699
151,151,AUDUSD,H1,2021-07-12 10:00:00,2021-07-12T10:00:00,5426,0.7467,0.74732,0.74608,0.74687,0.7467,0.74732,0.74608,0.74687,0.7467,0.74732,0.74608,0.74687,0.00017000000000000348,0.74602
152,152,AUDUSD,H1,2021-07-12 11:00:00,2021-07-12T11:00:00,4139,0.74687,0.74756,0.74664,0.74699,0.74687,0.74756,0.74664,0.74699,0.74687,0.74756,0.74664,0.74699,0.00012000000000000899,0.74509
153,153,AUDUSD,H1,2021-07-12 12:00:00,2021-07-12T12:00:00,3395,0.74699,0.74733,0.74584,0.74602,0.74699,0.74733,0.74584,0.74602,0.74699,0.74733,0.74584,0.74602,-0.0009700000000000264,0.74523
154,154,AUDUSD,H1,2021-07-12 13:00:00,2021-07-12T13:00:00,3922,0.74602,0.74645,0.74479,0.74509,0.74602,0.74645,0.74479,0.74509,0.74602,0.74645,0.74479,0.74509,-0.0009299999999999864,0.74633
155,155,AUDUSD,H1,2021-07-12 14:00:00,2021-07-12T14:00:00,2722,0.74509,0.74574,0.745,0.74523,0.74509,0.74574,0.745,0.74523,0.74509,0.74574,0.745,0.74523,0.00013999999999991797,0.74761
156,156,AUDUSD,H1,2021-07-12 15:00:00,2021-07-12T15:00:00,4577,0.74523,0.74687,0.74523,0.74633,0.74523,0.74687,0.74523,0.74633,0.74523,0.74687,0.74523,0.74633,0.001100000000000101,0.74904
157,157,AUDUSD,H1,2021-07-12 16:00:00,2021-07-12T16:00:00,6263,0.74633,0.74772,0.74598,0.74761,0.74633,0.74772,0.74598,0.74761,0.74633,0.74772,0.74598,0.74761,0.0012799999999999478,0.74892
158,158,AUDUSD,H1,2021-07-12 17:00:00,2021-07-12T17:00:00,7489,0.74762,0.74953,0.74716,0.74904,0.74762,0.74953,0.74716,0.74904,0.74762,0.74953,0.74716,0.74904,0.0014200000000000879,0.7487
159,159,AUDUSD,H1,2021-07-12 18:00:00,2021-07-12T18:00:00,3845,0.74904,0.74914,0.74847,0.74892,0.74904,0.74914,0.74847,0.74892,0.74904,0.74914,0.74847,0.74892,-0.00012000000000000899,0.74713
160,160,AUDUSD,H1,2021-07-12 19:00:00,2021-07-12T19:00:00,2257,0.74892,0.74895,0.74853,0.7487,0.74892,0.74895,0.74853,0.7487,0.74892,0.74895,0.74853,0.7487,-0.00021999999999999797,0.74736
161,161,AUDUSD,H1,2021-07-12 20:00:00,2021-07-12T20:00:00,3501,0.74869,0.74903,0.74708,0.74713,0.74869,0.74903,0.74708,0.74713,0.74869,0.74903,0.74708,0.74713,-0.0015600000000000058,0.74808
162,162,AUDUSD,H1,2021-07-12 21:00:00,2021-07-12T21:00:00,2438,0.74713,0.74754,0.74701,0.74736,0.74713,0.74754,0.74701,0.74736,0.74713,0.74754,0.74701,0.74736,0.0002300000000000635,0.74743
163,163,AUDUSD,H1,2021-07-12 22:00:00,2021-07-12T22:00:00,1342,0.74736,0.74809,0.74733,0.74808,0.74736,0.74809,0.74733,0.74808,0.74736,0.74809,0.74733,0.74808,0.0007199999999999429,0.74796
164,164,AUDUSD,H1,2021-07-12 23:00:00,2021-07-12T23:00:00,1125,0.74808,0.74818,0.74703,0.74743,0.74808,0.74818,0.74703,0.74743,0.74808,0.74818,0.74703,0.74743,-0.0006499999999999284,0.74768
165,165,AUDUSD,H1,2021-07-13 00:00:00,2021-07-13T00:00:00,238,0.74743,0.74813,0.74709,0.74796,0.74743,0.74813,0.74709,0.74796,0.74743,0.74813,0.74709,0.74796,0.0005299999999999194,0.74772
166,166,AUDUSD,H1,2021-07-13 01:00:00,2021-07-13T01:00:00,654,0.74804,0.74819,0.7476,0.74768,0.74804,0.74819,0.7476,0.74768,0.74804,0.74819,0.7476,0.74768,-0.00036000000000002697,0.74888
167,167,AUDUSD,H1,2021-07-13 02:00:00,2021-07-13T02:00:00,927,0.74768,0.74809,0.74754,0.74772,0.74768,0.74809,0.74754,0.74772,0.74768,0.74809,0.74754,0.74772,4.0000000000040004e-05,0.74926
168,168,AUDUSD,H1,2021-07-13 03:00:00,2021-07-13T03:00:00,2906,0.74772,0.74901,0.74772,0.74888,0.74772,0.74901,0.74772,0.74888,0.74772,0.74901,0.74772,0.74888,0.0011599999999999389,0.74999
169,169,AUDUSD,H1,2021-07-13 04:00:00,2021-07-13T04:00:00,3267,0.74888,0.74936,0.74807,0.74926,0.74888,0.74936,0.74807,0.74926,0.74888,0.74936,0.74807,0.74926,0.00038000000000004697,0.74944
170,170,AUDUSD,H1,2021-07-13 05:00:00,2021-07-13T05:00:00,2975,0.74926,0.75007,0.74872,0.74999,0.74926,0.75007,0.74872,0.74999,0.74926,0.75007,0.74872,0.74999,0.0007300000000000084,0.74904
171,171,AUDUSD,H1,2021-07-13 06:00:00,2021-07-13T06:00:00,2239,0.74999,0.75026,0.74936,0.74944,0.74999,0.75026,0.74936,0.74944,0.74999,0.75026,0.74936,0.74944,-0.0005500000000000504,0.74849
172,172,AUDUSD,H1,2021-07-13 07:00:00,2021-07-13T07:00:00,1268,0.74944,0.74952,0.74892,0.74904,0.74944,0.74952,0.74892,0.74904,0.74944,0.74952,0.74892,0.74904,-0.00039999999999995595,0.74898
173,173,AUDUSD,H1,2021-07-13 08:00:00,2021-07-13T08:00:00,2258,0.74904,0.74958,0.74847,0.74849,0.74904,0.74958,0.74847,0.74849,0.74904,0.74958,0.74847,0.74849,-0.0005500000000000504,0.74848
174,174,AUDUSD,H1,2021-07-13 09:00:00,2021-07-13T09:00:00,3773,0.7485,0.74924,0.74842,0.74898,0.7485,0.74924,0.74842,0.74898,0.7485,0.74924,0.74842,0.74898,0.00047999999999992493,0.7485
175,175,AUDUSD,H1,2021-07-13 10:00:00,2021-07-13T10:00:00,4588,0.74898,0.74938,0.74845,0.74848,0.74898,0.74938,0.74845,0.74848,0.74898,0.74938,0.74845,0.74848,-0.0004999999999999449,0.74787
176,176,AUDUSD,H1,2021-07-13 11:00:00,2021-07-13T11:00:00,2735,0.74849,0.74873,0.74758,0.7485,0.74849,0.74873,0.74758,0.7485,0.74849,0.74873,0.74758,0.7485,1.0000000000065512e-05,0.74833
177,177,AUDUSD,H1,2021-07-13 12:00:00,2021-07-13T12:00:00,1874,0.7485,0.7485,0.74769,0.74787,0.7485,0.7485,0.74769,0.74787,0.7485,0.7485,0.74769,0.74787,-0.0006300000000000194,0.74788
178,178,AUDUSD,H1,2021-07-13 13:00:00,2021-07-13T13:00:00,1827,0.74787,0.74848,0.74766,0.74833,0.74787,0.74848,0.74766,0.74833,0.74787,0.74848,0.74766,0.74833,0.00046000000000001595,0.74303
179,179,AUDUSD,H1,2021-07-13 14:00:00,2021-07-13T14:00:00,1963,0.74833,0.74835,0.74714,0.74788,0.74833,0.74835,0.74714,0.74788,0.74833,0.74835,0.74714,0.74788,-0.00045000000000006146,0.74595
180,180,AUDUSD,H1,2021-07-13 15:00:00,2021-07-13T15:00:00,13400,0.74788,0.74805,0.74271,0.74303,0.74788,0.74805,0.74271,0.74303,0.74788,0.74805,0.74271,0.74303,-0.004850000000000021,0.7464
181,181,AUDUSD,H1,2021-07-13 16:00:00,2021-07-13T16:00:00,12228,0.74303,0.74689,0.7426,0.74595,0.74303,0.74689,0.7426,0.74595,0.74303,0.74689,0.7426,0.74595,0.0029200000000000337,0.74712
182,182,AUDUSD,H1,2021-07-13 17:00:00,2021-07-13T17:00:00,8194,0.74594,0.74678,0.74495,0.7464,0.74594,0.74678,0.74495,0.7464,0.74594,0.74678,0.74495,0.7464,0.00045999999999990493,0.74646
183,183,AUDUSD,H1,2021-07-13 18:00:00,2021-07-13T18:00:00,4314,0.74639,0.74763,0.74576,0.74712,0.74639,0.74763,0.74576,0.74712,0.74639,0.74763,0.74576,0.74712,0.0007300000000000084,0.74479
184,184,AUDUSD,H1,2021-07-13 19:00:00,2021-07-13T19:00:00,1985,0.74712,0.74738,0.74628,0.74646,0.74712,0.74738,0.74628,0.74646,0.74712,0.74738,0.74628,0.74646,-0.0006599999999999939,0.74452
185,185,AUDUSD,H1,2021-07-13 20:00:00,2021-07-13T20:00:00,5612,0.74646,0.74646,0.74462,0.74479,0.74646,0.74646,0.74462,0.74479,0.74646,0.74646,0.74462,0.74479,-0.0016700000000000603,0.74436
186,186,AUDUSD,H1,2021-07-13 21:00:00,2021-07-13T21:00:00,4337,0.74479,0.74508,0.74424,0.74452,0.74479,0.74508,0.74424,0.74452,0.74479,0.74508,0.74424,0.74452,-0.00026999999999999247,0.74436
187,187,AUDUSD,H1,2021-07-13 22:00:00,2021-07-13T22:00:00,2685,0.74453,0.74468,0.74417,0.74436,0.74453,0.74468,0.74417,0.74436,0.74453,0.74468,0.74417,0.74436,-0.00017000000000000348,0.7444
188,188,AUDUSD,H1,2021-07-13 23:00:00,2021-07-13T23:00:00,1038,0.74436,0.7446,0.74428,0.74436,0.74436,0.7446,0.74428,0.74436,0.74436,0.7446,0.74428,0.74436,0.0,0.7444
189,189,AUDUSD,H1,2021-07-14 00:00:00,2021-07-14T00:00:00,378,0.74436,0.74486,0.74397,0.7444,0.74436,0.74486,0.74397,0.7444,0.74436,0.74486,0.74397,0.7444,3.999999999992898e-05,0.74391
190,190,AUDUSD,H1,2021-07-14 01:00:00,2021-07-14T01:00:00,444,0.74448,0.74465,0.74437,0.7444,0.74448,0.74465,0.74437,0.7444,0.74448,0.74465,0.74437,0.7444,-8.000000000008001e-05,0.74508
191,191,AUDUSD,H1,2021-07-14 02:00:00,2021-07-14T02:00:00,1530,0.7444,0.74442,0.74387,0.74391,0.7444,0.74442,0.74387,0.74391,0.7444,0.74442,0.74387,0.74391,-0.0004899999999999904,0.7452
192,192,AUDUSD,H1,2021-07-14 03:00:00,2021-07-14T03:00:00,4127,0.74391,0.74513,0.74358,0.74508,0.74391,0.74513,0.74358,0.74508,0.74391,0.74513,0.74358,0.74508,0.0011700000000000044,0.74638
193,193,AUDUSD,H1,2021-07-14 04:00:00,2021-07-14T04:00:00,4358,0.74508,0.7454,0.74471,0.7452,0.74508,0.7454,0.74471,0.7452,0.74508,0.7454,0.74471,0.7452,0.00012000000000000899,0.74587
194,194,AUDUSD,H1,2021-07-14 05:00:00,2021-07-14T05:00:00,7359,0.7452,0.74663,0.74514,0.74638,0.7452,0.74663,0.74514,0.74638,0.7452,0.74663,0.74514,0.74638,0.0011800000000000699,0.74537
195,195,AUDUSD,H1,2021-07-14 06:00:00,2021-07-14T06:00:00,2936,0.74638,0.74644,0.74581,0.74587,0.74638,0.74644,0.74581,0.74587,0.74638,0.74644,0.74581,0.74587,-0.0005100000000000104,0.74589
196,196,AUDUSD,H1,2021-07-14 07:00:00,2021-07-14T07:00:00,1982,0.74587,0.74587,0.74524,0.74537,0.74587,0.74587,0.74524,0.74537,0.74587,0.74587,0.74524,0.74537,-0.000500000000000056,0.74624
197,197,AUDUSD,H1,2021-07-14 08:00:00,2021-07-14T08:00:00,2265,0.74537,0.74614,0.74527,0.74589,0.74537,0.74614,0.74527,0.74589,0.74537,0.74614,0.74527,0.74589,0.000520000000000076,0.74502
198,198,AUDUSD,H1,2021-07-14 09:00:00,2021-07-14T09:00:00,3555,0.74589,0.74713,0.74563,0.74624,0.74589,0.74713,0.74563,0.74624,0.74589,0.74713,0.74563,0.74624,0.00034999999999996145,0.74388
199,199,AUDUSD,H1,2021-07-14 10:00:00,2021-07-14T10:00:00,5196,0.74623,0.74666,0.74502,0.74502,0.74623,0.74666,0.74502,0.74502,0.74623,0.74666,0.74502,0.74502,-0.0012099999999999334,0.74448
200,200,AUDUSD,H1,2021-07-14 11:00:00,2021-07-14T11:00:00,5149,0.74502,0.74532,0.74384,0.74388,0.74502,0.74532,0.74384,0.74388,0.74502,0.74532,0.74384,0.74388,-0.0011400000000000299,0.74531
201,201,AUDUSD,H1,2021-07-14 12:00:00,2021-07-14T12:00:00,5207,0.74388,0.74455,0.74305,0.74448,0.74388,0.74455,0.74305,0.74448,0.74388,0.74455,0.74305,0.74448,0.0006000000000000449,0.74606
202,202,AUDUSD,H1,2021-07-14 13:00:00,2021-07-14T13:00:00,3775,0.74448,0.74545,0.74447,0.74531,0.74448,0.74545,0.74447,0.74531,0.74448,0.74545,0.74447,0.74531,0.0008299999999999974,0.74829
203,203,AUDUSD,H1,2021-07-14 14:00:00,2021-07-14T14:00:00,3558,0.74531,0.74609,0.74514,0.74606,0.74531,0.74609,0.74514,0.74606,0.74531,0.74609,0.74514,0.74606,0.0007499999999999174,0.74776
204,204,AUDUSD,H1,2021-07-14 15:00:00,2021-07-14T15:00:00,10239,0.74607,0.74839,0.74592,0.74829,0.74607,0.74839,0.74592,0.74829,0.74607,0.74839,0.74592,0.74829,0.0022199999999999998,0.74753
205,205,AUDUSD,H1,2021-07-14 16:00:00,2021-07-14T16:00:00,9691,0.74829,0.74855,0.74763,0.74776,0.74829,0.74855,0.74763,0.74776,0.74829,0.74855,0.74763,0.74776,-0.0005300000000000304,0.74678
206,206,AUDUSD,H1,2021-07-14 17:00:00,2021-07-14T17:00:00,13032,0.74776,0.74827,0.74673,0.74753,0.74776,0.74827,0.74673,0.74753,0.74776,0.74827,0.74673,0.74753,-0.00022999999999995246,0.74767
207,207,AUDUSD,H1,2021-07-14 18:00:00,2021-07-14T18:00:00,7324,0.74752,0.74794,0.74645,0.74678,0.74752,0.74794,0.74645,0.74678,0.74752,0.74794,0.74645,0.74678,-0.0007399999999999629,0.74759
208,208,AUDUSD,H1,2021-07-14 19:00:00,2021-07-14T19:00:00,4726,0.74678,0.74789,0.74673,0.74767,0.74678,0.74789,0.74673,0.74767,0.74678,0.74789,0.74673,0.74767,0.0008899999999999464,0.74767
209,209,AUDUSD,H1,2021-07-14 20:00:00,2021-07-14T20:00:00,3643,0.74767,0.7481,0.74731,0.74759,0.74767,0.7481,0.74731,0.74759,0.74767,0.7481,0.74731,0.74759,-7.999999999996898e-05,0.74791
210,210,AUDUSD,H1,2021-07-14 21:00:00,2021-07-14T21:00:00,3201,0.74759,0.74853,0.74744,0.74767,0.74759,0.74853,0.74744,0.74767,0.74759,0.74853,0.74744,0.74767,7.999999999996898e-05,0.74783
211,211,AUDUSD,H1,2021-07-14 22:00:00,2021-07-14T22:00:00,3482,0.74767,0.74795,0.74737,0.74791,0.74767,0.74795,0.74737,0.74791,0.74767,0.74795,0.74737,0.74791,0.00024000000000001798,0.74782
212,212,AUDUSD,H1,2021-07-14 23:00:00,2021-07-14T23:00:00,1421,0.74789,0.74831,0.74781,0.74783,0.74789,0.74831,0.74781,0.74783,0.74789,0.74831,0.74781,0.74783,-6.0000000000060005e-05,0.74809
213,213,AUDUSD,H1,2021-07-15 00:00:00,2021-07-15T00:00:00,157,0.74783,0.74829,0.74774,0.74782,0.74783,0.74829,0.74774,0.74782,0.74783,0.74829,0.74774,0.74782,-9.99999999995449e-06,0.74801
214,214,AUDUSD,H1,2021-07-15 01:00:00,2021-07-15T01:00:00,1147,0.74803,0.7487,0.74795,0.74809,0.74803,0.7487,0.74795,0.74809,0.74803,0.7487,0.74795,0.74809,6.0000000000060005e-05,0.74728
215,215,AUDUSD,H1,2021-07-15 02:00:00,2021-07-15T02:00:00,1287,0.74809,0.74846,0.74791,0.74801,0.74809,0.74846,0.74791,0.74801,0.74809,0.74846,0.74791,0.74801,-8.000000000008001e-05,0.74636
216,216,AUDUSD,H1,2021-07-15 03:00:00,2021-07-15T03:00:00,5373,0.74801,0.74823,0.74691,0.74728,0.74801,0.74823,0.74691,0.74728,0.74801,0.74823,0.74691,0.74728,-0.0007299999999998974,0.74534
217,217,AUDUSD,H1,2021-07-15 04:00:00,2021-07-15T04:00:00,5010,0.74729,0.74767,0.74625,0.74636,0.74729,0.74767,0.74625,0.74636,0.74729,0.74767,0.74625,0.74636,-0.0009299999999999864,0.74616
218,218,AUDUSD,H1,2021-07-15 05:00:00,2021-07-15T05:00:00,4419,0.74635,0.74671,0.74527,0.74534,0.74635,0.74671,0.74527,0.74534,0.74635,0.74671,0.74527,0.74534,-0.0010099999999999554,0.74605
219,219,AUDUSD,H1,2021-07-15 06:00:00,2021-07-15T06:00:00,2613,0.74534,0.74632,0.74533,0.74616,0.74534,0.74632,0.74533,0.74616,0.74534,0.74632,0.74533,0.74616,0.0008200000000000429,0.7475
220,220,AUDUSD,H1,2021-07-15 07:00:00,2021-07-15T07:00:00,1557,0.74616,0.74617,0.74574,0.74605,0.74616,0.74617,0.74574,0.74605,0.74616,0.74617,0.74574,0.74605,-0.0001100000000000545,0.74748
221,221,AUDUSD,H1,2021-07-15 08:00:00,2021-07-15T08:00:00,3361,0.74605,0.74759,0.74604,0.7475,0.74605,0.74759,0.74604,0.7475,0.74605,0.74759,0.74604,0.7475,0.0014500000000000624,0.74684
222,222,AUDUSD,H1,2021-07-15 09:00:00,2021-07-15T09:00:00,4210,0.7475,0.74843,0.74732,0.74748,0.7475,0.74843,0.74732,0.74748,0.7475,0.74843,0.74732,0.74748,-2.0000000000020002e-05,0.74715
223,223,AUDUSD,H1,2021-07-15 10:00:00,2021-07-15T10:00:00,4623,0.74748,0.74799,0.7463,0.74684,0.74748,0.74799,0.7463,0.74684,0.74748,0.74799,0.7463,0.74684,-0.0006400000000000849,0.7468
224,224,AUDUSD,H1,2021-07-15 11:00:00,2021-07-15T11:00:00,4687,0.74683,0.74801,0.7465,0.74715,0.74683,0.74801,0.7465,0.74715,0.74683,0.74801,0.7465,0.74715,0.00031999999999998696,0.7459
225,225,AUDUSD,H1,2021-07-15 12:00:00,2021-07-15T12:00:00,3155,0.74715,0.74746,0.74607,0.7468,0.74715,0.74746,0.74607,0.7468,0.74715,0.74746,0.74607,0.7468,-0.00034999999999996145,0.74476
226,226,AUDUSD,H1,2021-07-15 13:00:00,2021-07-15T13:00:00,4233,0.7468,0.74699,0.74583,0.7459,0.7468,0.74699,0.74583,0.7459,0.7468,0.74699,0.74583,0.7459,-0.0009000000000000119,0.74358
227,227,AUDUSD,H1,2021-07-15 14:00:00,2021-07-15T14:00:00,4849,0.7459,0.74615,0.74444,0.74476,0.7459,0.74615,0.74444,0.74476,0.7459,0.74615,0.74444,0.74476,-0.0011400000000000299,0.7442
228,228,AUDUSD,H1,2021-07-15 15:00:00,2021-07-15T15:00:00,5888,0.74476,0.74485,0.74337,0.74358,0.74476,0.74485,0.74337,0.74358,0.74476,0.74485,0.74337,0.74358,-0.0011799999999999589,0.74366
229,229,AUDUSD,H1,2021-07-15 16:00:00,2021-07-15T16:00:00,7917,0.74359,0.7445,0.74336,0.7442,0.74359,0.7445,0.74336,0.7442,0.74359,0.7445,0.74336,0.7442,0.0006099999999999994,0.74342
230,230,AUDUSD,H1,2021-07-15 17:00:00,2021-07-15T17:00:00,10530,0.7442,0.74495,0.7433,0.74366,0.7442,0.74495,0.7433,0.74366,0.7442,0.74495,0.7433,0.74366,-0.0005399999999999849,0.74239
231,231,AUDUSD,H1,2021-07-15 18:00:00,2021-07-15T18:00:00,5585,0.74366,0.74429,0.74331,0.74342,0.74366,0.74429,0.74331,0.74342,0.74366,0.74429,0.74331,0.74342,-0.00024000000000001798,0.74126
232,232,AUDUSD,H1,2021-07-15 19:00:00,2021-07-15T19:00:00,5005,0.74342,0.74361,0.74222,0.74239,0.74342,0.74361,0.74222,0.74239,0.74342,0.74361,0.74222,0.74239,-0.0010299999999999754,0.74166
233,233,AUDUSD,H1,2021-07-15 20:00:00,2021-07-15T20:00:00,5453,0.74238,0.74241,0.741,0.74126,0.74238,0.74241,0.741,0.74126,0.74238,0.74241,0.741,0.74126,-0.0011200000000000099,0.74212
